change_type,company_number,company_name,job_title,job_location,salary_min,salary_max,posted_date,date_detected,lloyds_managing_agent,monitoring_status
New Posting,03849958,ADMIRAL GROUP PLC,Solution Architect - Guidewire,UK,61190.52,61190.52,2026-07-12,2026-07-13,,Pending Review
New Posting,03849958,ADMIRAL GROUP PLC,Solution Architect - Digital Platforms,UK,48909.91,48909.91,2026-07-12,2026-07-13,,Pending Review
New Posting,03849958,ADMIRAL GROUP PLC,Solution Architect - Claims,UK,56418.36,56418.36,2026-07-12,2026-07-13,,Pending Review
