change_type,company_number,company_name,job_title,job_location,salary_min,salary_max,posted_date,date_detected,lloyds_managing_agent,monitoring_status
Disappeared - Short-lived,02396114,HSB ENGINEERING INSURANCE LIMITED,Building Control Project Manager,"South East London, London",80880.72,80880.72,2026-06-15,2026-06-18,,Pending Review
